sample_id,video_id,original_url,description,video_url,tags,total_comments,sample_comment_username,sample_comment_nickname,sample_comment_text,sample_comment_date,sample_comment_likes,sample_comment_replies
42,7417056064132091154,https://www.tiktok.com/@lancome_vietnam/video/7417056064132091154,Quyền năng dưỡng da trẻ khoẻ với 3 siêu phẩm serum đến từ Lancome: ✨ Serum đen Genifique phục hồi da...,https://m.tiktok.com/v/7417056064132091154.html?_d=0&comment_author_id=6528340476545286146&ec_shared_reflux_dynamic_params=%7B%22placeholder_material_id%22%3A%227417056064132091154%22%2C%22placeholder_origin_cover%22%3A%22https%253A%252F%252Fp16-common-sign-sg.tiktokcdn-us.com%252Ftos-alisg-p-0037%252Fbe28bdba335140f1aed8a84521739bff_1726917943~tplv-tiktokx-origin.jpeg%253Fdr%253D9633%2526refresh_token%253D7a98082f%2526x-expires%253D1787738400%2526x-signature%253DBfssKGpKDHEZXSCAm9DL5aIWGCQ%25253D%2526t%253D4d5b0474%2526ps%253D13740610%2526shp%253Dd05b14bd%2526shcp%253D34ff8df6%2526idc%253Duseast5%2526s%253DTIKTOK_COMMENT_PLATFORM_AWEME%22%2C%22placeholder_product_id%22%3A%221730291442803837650%22%2C%22placeholder_video_id%22%3A%227417056064132091154%22%7D&ec_shared_reflux_scene=shop_tab_feed&preview_pb=0&share_comment_id=7424542279316587285&share_item_id=7417056064132091154&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#renergie|#chonglaohoa|#serumtuoi3loi,21,chinchin1998___,Chin_chin_98,😏😏😏,2024-10-11T16:36:02,0,1
43,7417059065286774023,https://www.tiktok.com/@lancome_vietnam/video/7417059065286774023,"Một bước trước thời gian cùng kem dưỡng 300-peptide Renergie cream, chất kem lên da thấm nhanh, khôn...",https://m.tiktok.com/v/7417059065286774023.html?_d=0&comment_author_id=6865569351119635458&ec_shared_reflux_dynamic_params=%7B%22placeholder_material_id%22%3A%227417059065286774023%22%2C%22placeholder_origin_cover%22%3A%22https%253A%252F%252Fp16-common-sign-sg.tiktokcdn-us.com%252Ftos-alisg-p-0037%252F90d7286378b344a38c32edeca5de842d_1726918743~tplv-tiktokx-origin.jpeg%253Fdr%253D9633%2526refresh_token%253D9ec469f7%2526x-expires%253D1787738400%2526x-signature%253DNz7%25252F0GfQcse8zi88zjw907c4y2M%25253D%2526t%253D4d5b0474%2526ps%253D13740610%2526shp%253Dd05b14bd%2526shcp%253D34ff8df6%2526idc%253Duseast5%2526s%253DTIKTOK_COMMENT_PLATFORM_AWEME%22%2C%22placeholder_product_id%22%3A%221730340127784274642%22%2C%22placeholder_video_id%22%3A%227417059065286774023%22%7D&ec_shared_reflux_scene=shop_tab_feed&preview_pb=0&share_comment_id=7508600671601033991&share_item_id=7417059065286774023&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#kemduong300peptide|#renergie|#chonglaohoa,16,gym_dinh_duong_the_hinh,Bột Đậu Thể Hình,Mình bass mình mua trang chính hãng,2025-05-26T05:05:34,0,1
44,7417059735750380818,https://www.tiktok.com/@lancome_vietnam/video/7417059735750380818,Kem dưỡng trẻ hoá da Lancome 300-peptide Renergie đáp ứng tiêu chí thân thiện môi trường với lõi Ref...,https://m.tiktok.com/v/7417059735750380818.html?_d=0&comment_author_id=7298581568922141728&preview_pb=0&share_comment_id=7426647830356132640&share_item_id=7417059735750380818&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#kemduong300peptide|#chonglaohoa,41,anthonyottilie861,Lạc Nhân,❤️❤️❤️❤️,2024-10-17T08:46:59,0,0
45,7418457649651436807,https://www.tiktok.com/@lancome_vietnam/video/7418457649651436807,"Kem nền Teint Idole Ultra Wear siêu thoáng da mà vẫn bền màu hơn 24H, cho làn da rạng rỡ, đầy sức số...",https://m.tiktok.com/v/7418457649651436807.html?_d=0&comment_author_id=7179106061139330049&preview_pb=0&share_comment_id=7424572212692534037&share_item_id=7418457649651436807&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#teintidoleultrawear|#makeup|#foundation,5,yingying_431,cày phim chung không😚,#ApologizetoHuynhThiThanhThuy,2024-10-11T18:32:12,0,0
46,7418459895915236626,https://www.tiktok.com/@lancome_vietnam/video/7418459895915236626,"✨ TIPS: kết hợp serum Advanced Genifique trước bước kem nền Teint Idole Ultra Wear, bộ đôi hoàn hảo ...",https://m.tiktok.com/v/7418459895915236626.html?_d=0&comment_author_id=7219561647614084098&preview_pb=0&share_comment_id=7424565832144945927&share_item_id=7418459895915236626&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#teintidoleultrawear|#makeup|#genifique|#serum,17,dwz124,Bạn Trung giấu tên,"quá là hợp tác rồi, thank you",2024-10-11T18:07:25,0,0
47,7418469017616239890,https://www.tiktok.com/@lancome_vietnam/video/7418469017616239890,"Sở hữu công nghệ Advanced Air Wear, kem nền Teint Idole Ultra Wear là siêu phẩm giúp bạn có lớp nền ...",https://m.tiktok.com/v/7418469017616239890.html?_d=0&comment_author_id=6937248866845524993&preview_pb=0&share_comment_id=7424566579772834578&share_item_id=7418469017616239890&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#teintidoleultrawear|#makeup,114,th16010,🎀 𝕋𝕙𝕠̛ 𝕋𝕙𝕠̛ 🎀,😁😁,2024-10-11T18:10:23,0,0
48,7420396036440608018,https://www.tiktok.com/@lancome_vietnam/video/7420396036440608018,Kỷ nguyên mới trong khoa học làn da - phục hồi da trẻ khoẻ! Giữ vững vai trò tiên phong trong khoa h...,https://m.tiktok.com/v/7420396036440608018.html?_d=0&comment_author_id=6761489162166535170&preview_pb=0&share_comment_id=7420420059668972306&share_item_id=7420396036440608018&sharer_language=en&source=h5_m&u_code=0,#lancomevietnam|#genifiqueultimate|#skincare,1,dangxinhhhhhh,Dáng Xinh,Háo hức quá 😍,2024-09-30T13:59:41,0,0
49,7420632446334455048,https://www.tiktok.com/@lancome_vietnam/video/7420632446334455048,"Serum đen tối thượng Lancôme Génifique Ultimate Giúp phục hồi da tối ưu chỉ trong 1 tuần, với 90,000...",https://m.tiktok.com/v/7420632446334455048.html?_d=0&comment_author_id=7192922380271174658&preview_pb=0&share_comment_id=7421163523030663944&share_item_id=7420632446334455048&sharer_language=en&source=h5_m&u_code=0,#LancomeVietnam|#GenifiqueUltimate|#Skincare,133,hoanglien86_,Hoàng Liên,xin giá,2024-10-02T14:04:45,0,3
50,7421049414111726856,https://www.tiktok.com/@lancome_vietnam/video/7421049414111726856,Chấn động! 3D Billboard Génifique Ultimate ngay tại trung tâm Sài Gòn! 🔥Giúp phục hồi da tối ưu chỉ ...,https://m.tiktok.com/v/7421049414111726856.html?_d=0&comment_author_id=7010619611755873281&preview_pb=0&share_comment_id=7424595482529219335&share_item_id=7421049414111726856&sharer_language=en&source=h5_m&u_code=0,#LancomeVietnam|#GenifiqueUltimate|#Skincare,26,dv_a_n,D_v_An,"đã he, quá trời tương tác luôn",2024-10-11T20:02:31,0,1
51,7422296460697341191,https://www.tiktok.com/@lancome_vietnam/video/7422296460697341191,"LANCÔME rất vui mừng khi công bố JSOL, ca sĩ trẻ tài năng và tràn đầy nhiệt huyết ngày càng tỏa sáng...",https://m.tiktok.com/v/7422296460697341191.html?_d=0&comment_author_id=7346078413118112776&preview_pb=0&share_comment_id=7422573345886257928&share_item_id=7422296460697341191&sharer_language=en&source=h5_m&u_code=0,#LancomeVietnam|#GenifiqueUltimate|#Skincare,468,lancome_vietnam,Lancome Vietnam,Các bạn có thích Jsol khômmm? 🥰,2024-10-06T09:15:34,0,30
52,7426573451248422151,https://www.tiktok.com/@lancome_vietnam/video/7426573451248422151,Cùng ngắm nhìn Đại sứ Jsol với vũ khí serum đen tối thượng Genifique Ultimate - bật mí cho làn da tr...,https://m.tiktok.com/v/7426573451248422151.html?_d=0&comment_author_id=7205094292003210266&preview_pb=0&share_comment_id=7426976211819266833&share_item_id=7426573451248422151&sharer_language=en&source=h5_m&u_code=0,#LancomeVietnam|#GenifiqueUltimate|#Skincare,36,duyn.duyn1617,Duyên Duyên,🥰🥰🥰,2024-10-18T06:01:01,0,0
